TERYT4;GENDER;AGE_GROUP;predicted_BRCA_cases
3001;K;<65-74>;3.67212263937278
1020;K;<65-74>;16.5747254669096
3201;K;<65-74>;3.8473818665413
2611;K;<65-74>;9.63229755165691
3014;K;<65-74>;2.77032408017427
1003;K;<65-74>;3.75199059525591
2477;K;<65-74>;16.3804637529332
3003;K;<65-74>;12.333115693447
1463;K;<65-74>;27.44856340817
2462;K;<65-74>;23.727609357739
1017;K;<65-74>;6.95356901964561
1011;K;<65-74>;4.35739193268035
407;K;<65-74>;16.1351768468822
2405;K;<65-74>;12.8850794426063
809;K;<65-74>;6.59127419970521
462;K;<65-74>;13.5293908226601
2209;K;<65-74>;6.97517370055414
1603;K;<65-74>;10.8087185727941
2661;K;<65-74>;26.2312976981343
2206;K;<65-74>;5.30074919270954
2811;K;<65-74>;3.0845364153892
3210;K;<65-74>;5.22392422735133
225;K;<65-74>;11.0510159187686
1428;K;<65-74>;6.47313408408181
2063;K;<65-74>;6.01942625189834
419;K;<65-74>;5.93903285989041
2467;K;<65-74>;11.2422042335665
3063;K;<65-74>;8.127027451208
2806;K;<65-74>;4.91576534341112
1002;K;<65-74>;9.69820141843774
1004;K;<65-74>;4.73158435176307
2476;K;<65-74>;5.71632718637084
2401;K;<65-74>;21.8195440155886
803;K;<65-74>;4.71715161499124
3215;K;<65-74>;6.41776289918456
2409;K;<65-74>;7.7134590960014
2416;K;<65-74>;12.5346796503917
2461;K;<65-74>;22.7578133093403
1862;K;<65-74>;11.1893312268261
2463;K;<65-74>;16.2380093663473
1019;K;<65-74>;7.86709059088796
663;K;<65-74>;43.4450705684153
2471;K;<65-74>;9.25094071449398
463;K;<65-74>;28.9648288072859
3261;K;<65-74>;16.9727943167039
2610;K;<65-74>;9.42085198352487
1062;K;<65-74>;10.6054090635999
401;K;<65-74>;5.0205476184476
262;K;<65-74>;15.2277433855942
1263;K;<65-74>;17.5930487053866
2469;K;<65-74>;46.3621094480949
2466;K;<65-74>;30.9879434188154
1261;K;<65-74>;99.0961136956677
2473;K;<65-74>;19.5814830051877
2262;K;<65-74>;32.6539419334287
461;K;<65-74>;45.8198862021936
2862;K;<65-74>;24.6473810779584
261;K;<65-74>;7.97843831698001
3262;K;<65-74>;55.1868452097003
2261;K;<65-74>;64.5178214786099
207;K;<65-74>;5.0021889321812
464;K;<65-74>;16.0893350286161
1465;K;<65-74>;238.485552941497
1462;K;<65-74>;16.2848940006114
221;K;<65-74>;18.9276673211732
3263;K;<65-74>;4.91866654585251
2464;K;<65-74>;36.2161348596427
1061;K;<65-74>;105.674143187167
2475;K;<65-74>;35.8007630937868
2264;K;<65-74>;5.22337922494549
1806;K;<75-84>;1.95767973279529
2012;K;<75-84>;1.84540773933495
1415;K;<75-84>;3.70073760396356
1207;K;<75-84>;4.32038159197002
2007;K;<75-84>;2.0870993343274
1815;K;<75-84>;2.48351461134529
412;K;<75-84>;1.72440457218395
1816;K;<75-84>;8.10929047541924
1210;K;<75-84>;8.85115205892524
2006;K;<75-84>;2.10301069445888
1819;K;<75-84>;2.43007666106705
1204;K;<75-84>;3.508875147124
618;K;<75-84>;2.69623507647938
1216;K;<75-84>;9.50898243699844
1812;K;<75-84>;3.11858100429455
1813;K;<75-84>;3.86464437214179
1409;K;<75-84>;1.57170014779627
1211;K;<75-84>;7.99012959174557
2608;K;<75-84>;1.70165070725708
1202;K;<75-84>;4.21302816466488
217;K;<75-84>;3.21347104763755
1214;K;<75-84>;2.78048928082825
1425;K;<75-84>;8.36888857951761
2013;K;<75-84>;1.93419793835189
2417;K;<75-84>;7.52515559577369
1401;K;<75-84>;1.09295933750798
608;K;<75-84>;5.03191180087057
1426;K;<75-84>;2.71045793578482
609;K;<75-84>;7.28259917307705
1803;K;<75-84>;6.86232481273484
1205;K;<75-84>;5.97444394682728
218;K;<75-84>;1.96665779891632
1811;K;<75-84>;7.43900033905843
1817;K;<75-84>;4.73946043632956
1209;K;<75-84>;7.24280421998392
1804;K;<75-84>;6.04113067567898
416;K;<75-84>;2.36473361820295
616;K;<75-84>;0
1416;K;<75-84>;2.56997031786681
3007;K;<75-84>;5.68694652783247
1217;K;<75-84>;3.39745572604781
2014;K;<75-84>;2.3468981134506
1403;K;<75-84>;4.06735552988103
1218;K;<75-84>;8.22191661198017
2205;K;<75-84>;5.49710489985917
1007;K;<75-84>;3.94954760915296
2201;K;<75-84>;4.60610901490983
408;K;<75-84>;3.38093271410754
2216;K;<75-84>;2.35748434696261
1808;K;<75-84>;3.72444490356544
3016;K;<75-84>;3.83766221867208
2805;K;<75-84>;5.09852305183043
2008;K;<75-84>;2.2992500304659
615;K;<75-84>;2.88489230454565
2002;K;<75-84>;6.52454469349847
1801;K;<75-84>;0
601;K;<75-84>;4.33921342340753
2603;K;<75-84>;1.57326734630135
812;K;<75-84>;2.1498300477701
2414;K;<75-84>;1.81862583626424
2613;K;<75-84>;3.12196990949952
204;K;<75-84>;2.58651256230552
1436;K;<75-84>;1.60149574893691
1810;K;<75-84>;4.141654479489
1609;K;<75-84>;7.51586837152745
1608;K;<75-84>;3.3281320996199
2011;K;<75-84>;3.2726216704994
1802;K;<75-84>;3.91450635512703
1435;K;<75-84>;3.13418411034966
1201;K;<75-84>;6.1539690712915
415;K;<75-84>;4.94891077663677
1437;K;<75-84>;0
2210;K;<75-84>;1.54392920314142
3209;K;<75-84>;3.5736890765601
2402;K;<75-84>;9.61805517650184
2819;K;<75-84>;1.51360075917964
3018;K;<75-84>;2.56171865128313
405;K;<75-84>;2.00045917814574
2818;K;<75-84>;2.2321477240805
223;K;<75-84>;6.86675188965407
2612;K;<75-84>;3.30258721385557
1809;K;<75-84>;0
2801;K;<75-84>;0
1015;K;<75-84>;1.80798342159839
1219;K;<75-84>;6.03015898713817
2010;K;<75-84>;0
1010;K;<75-84>;2.86221754627762
613;K;<75-84>;1.82455181312621
2004;K;<75-84>;0
2410;K;<75-84>;4.27780750476591
3205;K;<75-84>;2.65434817180892
1434;K;<75-84>;11.9646359146262
620;K;<75-84>;6.2531615507748
212;K;<75-84>;2.14750966528117
1433;K;<75-84>;2.82299185982974
2062;K;<75-84>;2.37323536017274
1814;K;<75-84>;3.66594637742139
2411;K;<75-84>;10.1259131938978
1206;K;<75-84>;14.169819893801
3021;K;<75-84>;18.6902863457681
2817;K;<75-84>;3.87297021768445
418;K;<75-84>;3.26848815357625
210;K;<75-84>;3.51843019776258
2003;K;<75-84>;3.03352585450335
1607;K;<75-84>;6.50769129227621
3027;K;<75-84>;4.93147682624065
1215;K;<75-84>;5.73228072722145
610;K;<75-84>;2.63540988745139
2212;K;<75-84>;4.6369006765812
1601;K;<75-84>;5.03310416716873
1013;K;<75-84>;0
811;K;<75-84>;4.93088821430078
607;K;<75-84>;4.73455721232136
2809;K;<75-84>;2.50439233568957
216;K;<75-84>;3.10722899614564
3010;K;<75-84>;5.02451251524489
417;K;<75-84>;1.78345253331652
1430;K;<75-84>;1.91130778828759
2403;K;<75-84>;8.79433005416947
612;K;<75-84>;3.10800936609758
2408;K;<75-84>;4.43984947604662
403;K;<75-84>;4.03150490681721
2214;K;<75-84>;5.58574446891501
1005;K;<75-84>;2.77600395414922
2814;K;<75-84>;6.1897659704642
1805;K;<75-84>;5.59017676469934
3029;K;<75-84>;2.11759666956115
2601;K;<75-84>;3.66850203412736
2001;K;<75-84>;4.56260498411158
1807;K;<75-84>;5.38364677714632
2804;K;<75-84>;3.4671792958028
3013;K;<75-84>;3.81921507920348
619;K;<75-84>;0
2812;K;<75-84>;3.0739814409002
807;K;<75-84>;1.96939794633964
3031;K;<75-84>;3.66180724128872
1404;K;<75-84>;2.46415107867179
3006;K;<75-84>;4.46556893983269
3015;K;<75-84>;3.37888935348276
222;K;<75-84>;0
1461;K;<75-84>;0
1438;K;<75-84>;4.2818304237937
209;K;<75-84>;3.14564538729565
3217;K;<75-84>;3.17907065201763
2404;K;<75-84>;6.29863536395813
2807;K;<75-84>;4.77588780201088
1418;K;<75-84>;8.42482378770934
1412;K;<75-84>;6.99717031445222
215;K;<75-84>;4.32491352630895
214;K;<75-84>;6.60779772943146
1861;K;<75-84>;3.34652828779357
1402;K;<75-84>;4.6678890905659
2605;K;<75-84>;4.18714351035873
2208;K;<75-84>;3.39487967141567
2602;K;<75-84>;5.30972131158399
1021;K;<75-84>;0
411;K;<75-84>;3.14929063768638
1009;K;<75-84>;3.22138587804392
661;K;<75-84>;3.44736535176257
2607;K;<75-84>;4.39793568588252
2207;K;<75-84>;4.46309728780417
2816;K;<75-84>;3.53474519025925
2479;K;<75-84>;3.00542675633662
2810;K;<75-84>;2.74980159928748
1018;K;<75-84>;0
1001;K;<75-84>;4.7135156924842
1407;K;<75-84>;2.61784923980529
1604;K;<75-84>;3.53777868140999
1006;K;<75-84>;3.16942630648871
1605;K;<75-84>;4.07275019674697
3022;K;<75-84>;2.96021195107094
2009;K;<75-84>;0
1864;K;<75-84>;2.75817548035423
1408;K;<75-84>;11.1958195089092
1818;K;<75-84>;6.30759128704163
220;K;<75-84>;3.96286300289359
410;K;<75-84>;3.03582406485886
804;K;<75-84>;5.04650445211154
2415;K;<75-84>;11.0133520864075
3212;K;<75-84>;3.19927695371625
1213;K;<75-84>;8.15856215995549
1863;K;<75-84>;10.9589562722148
2478;K;<75-84>;9.90688538810787
2202;K;<75-84>;4.78873905410709
409;K;<75-84>;0
1262;K;<75-84>;4.34527221477345
3214;K;<75-84>;7.51284224272981
413;K;<75-84>;1.9775649426111
226;K;<75-84>;2.42257514738292
213;K;<75-84>;1.93788175968763
3218;K;<75-84>;0
3030;K;<75-84>;4.81408016162261
402;K;<75-84>;4.99289539989316
3213;K;<75-84>;0
1420;K;<75-84>;4.71700220922726
862;K;<75-84>;7.78200277737938
1016;K;<75-84>;7.33416748846205
208;K;<75-84>;9.57384325924609
2215;K;<75-84>;10.7528496349281
3211;K;<75-84>;4.20204898651243
1014;K;<75-84>;4.64605614639858
3020;K;<75-84>;3.17447604179203
3203;K;<75-84>;3.67621725704528
3012;K;<75-84>;4.01759465597594
664;K;<75-84>;3.39536348441987
1414;K;<75-84>;4.22799396676546
1203;K;<75-84>;7.59774854014378
1417;K;<75-84>;8.31196770695547
3005;K;<75-84>;2.4503324123741
2413;K;<75-84>;7.42639061356118
2407;K;<75-84>;3.80401996585638
2005;K;<75-84>;2.71546608002036
2609;K;<75-84>;3.28026572988328
1610;K;<75-84>;2.81479352971605
3206;K;<75-84>;5.20806596081509
3025;K;<75-84>;3.25071173819393
211;K;<75-84>;6.83809375977499
201;K;<75-84>;4.65825334793908
2803;K;<75-84>;3.79801814320808
3202;K;<75-84>;3.51268364700108
1406;K;<75-84>;5.01344202251557
3028;K;<75-84>;3.27839591332336
3009;K;<75-84>;4.66252000176257
1212;K;<75-84>;5.99327542898051
810;K;<75-84>;4.50276010815256
2203;K;<75-84>;3.51582597246598
3061;K;<75-84>;7.21513485805292
3024;K;<75-84>;4.75437653056149
614;K;<75-84>;6.19835150324346
2406;K;<75-84>;4.16244686887701
1427;K;<75-84>;1.9022432518177
3216;K;<75-84>;0
2472;K;<75-84>;9.93969597891829
1413;K;<75-84>;3.10447191645056
802;K;<75-84>;3.94681299485212
3023;K;<75-84>;3.08550835691581
2815;K;<75-84>;5.48316304904931
3017;K;<75-84>;10.4447200201448
3019;K;<75-84>;7.33704892343448
2412;K;<75-84>;4.27940735549127
2808;K;<75-84>;2.65416215848438
219;K;<75-84>;8.33330398584563
3207;K;<75-84>;2.47618509194181
3011;K;<75-84>;3.71425367927176
2061;K;<75-84>;17.2460499656277
3002;K;<75-84>;4.31007434125616
1208;K;<75-84>;3.05662868730261
1063;K;<75-84>;2.79522682183583
2263;K;<75-84>;5.95163960914915
1008;K;<75-84>;6.60460966064768
604;K;<75-84>;3.32877613248047
3004;K;<75-84>;4.78920320832857
3208;K;<75-84>;4.40317835656423
1464;K;<75-84>;4.4880301873492
3026;K;<75-84>;2.1990040315887
1012;K;<75-84>;6.33947927714251
617;K;<75-84>;4.16476838072052
2211;K;<75-84>;3.19312196444333
2861;K;<75-84>;7.72407426615898
1661;K;<75-84>;10.045532373384
1421;K;<75-84>;10.7887249822696
808;K;<75-84>;2.76567400326375
3001;K;<75-84>;2.60856211644158
1020;K;<75-84>;9.35887217590077
3201;K;<75-84>;1.98524051299786
2611;K;<75-84>;6.07797868250485
3014;K;<75-84>;1.88856640601056
1003;K;<75-84>;2.7670500861999
2477;K;<75-84>;9.59832198861339
3003;K;<75-84>;7.72085006129159
1463;K;<75-84>;20.9510322863829
2462;K;<75-84>;10.7981787159054
1017;K;<75-84>;4.76340373792778
1011;K;<75-84>;2.94914859144874
407;K;<75-84>;10.7695467207336
2405;K;<75-84>;6.40614603051028
809;K;<75-84>;3.79854984728032
462;K;<75-84>;10.8806412852892
2209;K;<75-84>;4.10050430449955
1603;K;<75-84>;5.93161547792795
2661;K;<75-84>;11.1890871756724
2206;K;<75-84>;4.2841624532432
2811;K;<75-84>;2.41693300032931
3210;K;<75-84>;3.28688790460446
225;K;<75-84>;5.77288861466289
1428;K;<75-84>;4.70013620479737
2063;K;<75-84>;3.75751382662789
419;K;<75-84>;3.9250042705703
2467;K;<75-84>;4.90491521083262
3063;K;<75-84>;2.58464721722266
2806;K;<75-84>;3.29520988102236
1002;K;<75-84>;6.26648765462037
1004;K;<75-84>;3.03271325516971
2476;K;<75-84>;4.32948628372699
2401;K;<75-84>;14.7922768331536
803;K;<75-84>;3.45175949263499
3215;K;<75-84>;4.43005583254608
2409;K;<75-84>;6.36911096585551
2416;K;<75-84>;6.64475409182855
2461;K;<75-84>;9.48201076436271
1862;K;<75-84>;5.17893735198026
2463;K;<75-84>;5.95311749860126
1019;K;<75-84>;6.83358641962096
663;K;<75-84>;19.9556183102925
2471;K;<75-84>;4.25555540545705
463;K;<75-84>;13.6911429209169
3261;K;<75-84>;8.16789918792568
2610;K;<75-84>;5.94896024060802
1062;K;<75-84>;5.67162091262951
401;K;<75-84>;3.74274032983453
262;K;<75-84>;6.55205050688183
1263;K;<75-84>;7.68379930669353
2469;K;<75-84>;23.4419366813627
2466;K;<75-84>;19.7073539856485
1261;K;<75-84>;68.0831383888289
2473;K;<75-84>;9.26926195375476
2262;K;<75-84>;18.3356845633947
461;K;<75-84>;29.762206565154
2862;K;<75-84>;11.2392541570692
261;K;<75-84>;6.92448980155426
3262;K;<75-84>;41.039064681237
2261;K;<75-84>;35.4693483943696
207;K;<75-84>;3.01582643797647
464;K;<75-84>;7.88662894726105
1465;K;<75-84>;185.921217510234
1462;K;<75-84>;8.23635672194171
221;K;<75-84>;14.2753365784966
3263;K;<75-84>;2.83081723795849
2464;K;<75-84>;17.0940754612842
1061;K;<75-84>;69.7897618603263
2475;K;<75-84>;21.5536856895893
2264;K;<75-84>;3.44311509709034
1806;M;<0-44>;0
2012;M;<0-44>;0
1415;M;<0-44>;0
1207;M;<0-44>;0
2007;M;<0-44>;0
1815;M;<0-44>;0
412;M;<0-44>;0
1816;M;<0-44>;0
1210;M;<0-44>;0
2006;M;<0-44>;0
1819;M;<0-44>;0
2604;M;<0-44>;0
1204;M;<0-44>;0
618;M;<0-44>;0
1216;M;<0-44>;3.34225567096127
1812;M;<0-44>;0
605;M;<0-44>;0
1813;M;<0-44>;0
1409;M;<0-44>;0
1211;M;<0-44>;0
2608;M;<0-44>;0
1202;M;<0-44>;0
217;M;<0-44>;0
1214;M;<0-44>;0
1425;M;<0-44>;0
2013;M;<0-44>;0
2417;M;<0-44>;0
1401;M;<0-44>;0
608;M;<0-44>;0
1426;M;<0-44>;0
1820;M;<0-44>;0
609;M;<0-44>;0
1803;M;<0-44>;0
611;M;<0-44>;0
1205;M;<0-44>;0
218;M;<0-44>;0
406;M;<0-44>;0
1811;M;<0-44>;0
1817;M;<0-44>;0
1209;M;<0-44>;0
1804;M;<0-44>;0
416;M;<0-44>;0
602;M;<0-44>;0
801;M;<0-44>;0
616;M;<0-44>;0
1416;M;<0-44>;0
3007;M;<0-44>;0
1217;M;<0-44>;0
2014;M;<0-44>;0
1403;M;<0-44>;0
1218;M;<0-44>;0
2205;M;<0-44>;0
1007;M;<0-44>;0
2201;M;<0-44>;0
408;M;<0-44>;0
2216;M;<0-44>;0
1808;M;<0-44>;0
3016;M;<0-44>;0
2805;M;<0-44>;0
2008;M;<0-44>;0
615;M;<0-44>;0
2002;M;<0-44>;0
1801;M;<0-44>;0
601;M;<0-44>;0
2603;M;<0-44>;0
812;M;<0-44>;0
2414;M;<0-44>;0
2613;M;<0-44>;0
204;M;<0-44>;0
1436;M;<0-44>;0
1810;M;<0-44>;0
1609;M;<0-44>;0
1608;M;<0-44>;0
2011;M;<0-44>;0
1802;M;<0-44>;0
1435;M;<0-44>;0
1201;M;<0-44>;0
603;M;<0-44>;0
415;M;<0-44>;0
1423;M;<0-44>;0
1437;M;<0-44>;0
2210;M;<0-44>;0
3209;M;<0-44>;0
2402;M;<0-44>;0
2819;M;<0-44>;0
3018;M;<0-44>;0
405;M;<0-44>;0
2818;M;<0-44>;0
223;M;<0-44>;0
2612;M;<0-44>;0
1809;M;<0-44>;0
2801;M;<0-44>;0
1015;M;<0-44>;0
1219;M;<0-44>;0
2010;M;<0-44>;0
1010;M;<0-44>;0
2813;M;<0-44>;0
1429;M;<0-44>;0
613;M;<0-44>;0
1410;M;<0-44>;0
2004;M;<0-44>;0
2410;M;<0-44>;0
3205;M;<0-44>;0
1434;M;<0-44>;0
1411;M;<0-44>;0
620;M;<0-44>;0
212;M;<0-44>;0
1433;M;<0-44>;0
2062;M;<0-44>;0
1602;M;<0-44>;0
1814;M;<0-44>;0
2411;M;<0-44>;0
1206;M;<0-44>;0
3021;M;<0-44>;0
2817;M;<0-44>;0
1611;M;<0-44>;0
418;M;<0-44>;0
210;M;<0-44>;0
206;M;<0-44>;0
2003;M;<0-44>;0
1607;M;<0-44>;0
3027;M;<0-44>;0
1215;M;<0-44>;0
610;M;<0-44>;0
2212;M;<0-44>;0
1601;M;<0-44>;0
1013;M;<0-44>;0
811;M;<0-44>;0
3008;M;<0-44>;0
607;M;<0-44>;0
2809;M;<0-44>;0
404;M;<0-44>;0
216;M;<0-44>;0
3010;M;<0-44>;0
417;M;<0-44>;0
1430;M;<0-44>;1.25881643808519
2403;M;<0-44>;0
203;M;<0-44>;0
612;M;<0-44>;0
2408;M;<0-44>;0
403;M;<0-44>;0
2214;M;<0-44>;0
1419;M;<0-44>;0
1005;M;<0-44>;0
2814;M;<0-44>;0
1805;M;<0-44>;0
3029;M;<0-44>;0
2601;M;<0-44>;0
2001;M;<0-44>;0
1807;M;<0-44>;0
1424;M;<0-44>;0
2804;M;<0-44>;0
3013;M;<0-44>;0
619;M;<0-44>;0
2812;M;<0-44>;0
807;M;<0-44>;0
3031;M;<0-44>;0
1404;M;<0-44>;0
3006;M;<0-44>;0
3015;M;<0-44>;0
222;M;<0-44>;0
1461;M;<0-44>;0
1438;M;<0-44>;0
209;M;<0-44>;0
2606;M;<0-44>;0
3217;M;<0-44>;0
2404;M;<0-44>;0
2807;M;<0-44>;0
1418;M;<0-44>;0
1412;M;<0-44>;0
215;M;<0-44>;0
214;M;<0-44>;0
1861;M;<0-44>;0
1402;M;<0-44>;0
2605;M;<0-44>;0
2208;M;<0-44>;0
2602;M;<0-44>;0
1021;M;<0-44>;0
411;M;<0-44>;0
1009;M;<0-44>;0
661;M;<0-44>;0
2607;M;<0-44>;0
2207;M;<0-44>;0
1606;M;<0-44>;0
2816;M;<0-44>;0
2802;M;<0-44>;0
2479;M;<0-44>;0
2810;M;<0-44>;0
1018;M;<0-44>;0
2213;M;<0-44>;0
1001;M;<0-44>;0
1407;M;<0-44>;0
1604;M;<0-44>;0
1006;M;<0-44>;0
1605;M;<0-44>;0
3022;M;<0-44>;0
2009;M;<0-44>;0
1864;M;<0-44>;0
1408;M;<0-44>;0
1818;M;<0-44>;0
1422;M;<0-44>;0
220;M;<0-44>;0
410;M;<0-44>;0
804;M;<0-44>;0
2415;M;<0-44>;0
3212;M;<0-44>;0
1213;M;<0-44>;0
1863;M;<0-44>;0
2478;M;<0-44>;0
2202;M;<0-44>;0
409;M;<0-44>;0
1262;M;<0-44>;0
3214;M;<0-44>;0
413;M;<0-44>;0
226;M;<0-44>;0
213;M;<0-44>;0
3218;M;<0-44>;0
3030;M;<0-44>;0
805;M;<0-44>;0
402;M;<0-44>;0
3213;M;<0-44>;0
1420;M;<0-44>;0
862;M;<0-44>;0
1016;M;<0-44>;0
208;M;<0-44>;0
2215;M;<0-44>;0
2204;M;<0-44>;0
3211;M;<0-44>;0
1014;M;<0-44>;0
3020;M;<0-44>;0
3203;M;<0-44>;0
414;M;<0-44>;0
3012;M;<0-44>;0
664;M;<0-44>;0
1414;M;<0-44>;0
1821;M;<0-44>;0
1203;M;<0-44>;0
1417;M;<0-44>;0
3005;M;<0-44>;1.70671658823689
606;M;<0-44>;0
2413;M;<0-44>;0
224;M;<0-44>;0
2407;M;<0-44>;0
202;M;<0-44>;0
2005;M;<0-44>;0
2609;M;<0-44>;0
1610;M;<0-44>;0
3206;M;<0-44>;0
3025;M;<0-44>;0
211;M;<0-44>;0
201;M;<0-44>;0
2803;M;<0-44>;0
3202;M;<0-44>;0
1406;M;<0-44>;0
3028;M;<0-44>;0
3009;M;<0-44>;0
1212;M;<0-44>;0
810;M;<0-44>;0
2203;M;<0-44>;0
3061;M;<0-44>;0
3024;M;<0-44>;0
614;M;<0-44>;1.7119147008138
2406;M;<0-44>;0
1427;M;<0-44>;0
3216;M;<0-44>;0
2472;M;<0-44>;0
1413;M;<0-44>;0
802;M;<0-44>;0
3023;M;<0-44>;0
2815;M;<0-44>;2.14391889216142
3017;M;<0-44>;0
3019;M;<0-44>;0
2412;M;<0-44>;0
2808;M;<0-44>;0
219;M;<0-44>;2.94514975811358
3207;M;<0-44>;0
806;M;<0-44>;0
3011;M;<0-44>;0
2061;M;<0-44>;0
3002;M;<0-44>;0
1208;M;<0-44>;0
1432;M;<0-44>;0
205;M;<0-44>;0
3204;M;<0-44>;0
1063;M;<0-44>;0
2263;M;<0-44>;0
1008;M;<0-44>;0
604;M;<0-44>;0
3004;M;<0-44>;0
3208;M;<0-44>;0
1464;M;<0-44>;0
3026;M;<0-44>;0
2470;M;<0-44>;0
1012;M;<0-44>;2.18710243061095
617;M;<0-44>;0
2468;M;<0-44>;0
1405;M;<0-44>;0
2211;M;<0-44>;0
2861;M;<0-44>;0
1661;M;<0-44>;0
1421;M;<0-44>;0
808;M;<0-44>;0
3001;M;<0-44>;0
1020;M;<0-44>;0
3201;M;<0-44>;0
2611;M;<0-44>;0
3014;M;<0-44>;0
1003;M;<0-44>;0
2477;M;<0-44>;0
3003;M;<0-44>;0
1463;M;<0-44>;0
2462;M;<0-44>;0
1017;M;<0-44>;0
1011;M;<0-44>;0
407;M;<0-44>;0
2405;M;<0-44>;0
809;M;<0-44>;0
462;M;<0-44>;0
2209;M;<0-44>;0
1603;M;<0-44>;0
2661;M;<0-44>;0
2206;M;<0-44>;0
2811;M;<0-44>;0
3210;M;<0-44>;0
861;M;<0-44>;0
225;M;<0-44>;0
1428;M;<0-44>;0
2063;M;<0-44>;0
419;M;<0-44>;0
2467;M;<0-44>;0
3063;M;<0-44>;0
2806;M;<0-44>;0
1002;M;<0-44>;0
1004;M;<0-44>;0
2476;M;<0-44>;0
2401;M;<0-44>;0
803;M;<0-44>;0
3215;M;<0-44>;0
2409;M;<0-44>;7.09854127028593
2416;M;<0-44>;0
2465;M;<0-44>;0
2461;M;<0-44>;2.72308980311819
662;M;<0-44>;0
1862;M;<0-44>;0
2463;M;<0-44>;0
1019;M;<0-44>;0
663;M;<0-44>;0
2471;M;<0-44>;0
463;M;<0-44>;7.85517783011544
3261;M;<0-44>;0
2610;M;<0-44>;0
1062;M;<0-44>;0
401;M;<0-44>;0
262;M;<0-44>;0
1263;M;<0-44>;0
2469;M;<0-44>;4.40883734757583
2466;M;<0-44>;0
1261;M;<0-44>;0
2473;M;<0-44>;0
2262;M;<0-44>;4.55348386198695
461;M;<0-44>;0
264;M;<0-44>;0
2862;M;<0-44>;3.43770476111965
261;M;<0-44>;0
3262;M;<0-44>;0
2261;M;<0-44>;0
207;M;<0-44>;0
2474;M;<0-44>;0
464;M;<0-44>;0
1465;M;<0-44>;0
3064;M;<0-44>;0
1462;M;<0-44>;0
221;M;<0-44>;0
3062;M;<0-44>;0
3263;M;<0-44>;0
2464;M;<0-44>;0
1061;M;<0-44>;0
2475;M;<0-44>;0
2264;M;<0-44>;0
1806;M;<45-54>;0
2012;M;<45-54>;0
1415;M;<45-54>;0
1207;M;<45-54>;0
2007;M;<45-54>;0
1815;M;<45-54>;1.32691890596066
412;M;<45-54>;0
1816;M;<45-54>;0
1210;M;<45-54>;0
2006;M;<45-54>;0
1819;M;<45-54>;0
2604;M;<45-54>;0
1204;M;<45-54>;0
618;M;<45-54>;0
1216;M;<45-54>;0
1812;M;<45-54>;0
605;M;<45-54>;0
1813;M;<45-54>;0
1409;M;<45-54>;0
1211;M;<45-54>;0
2608;M;<45-54>;0
1202;M;<45-54>;0
217;M;<45-54>;0
1214;M;<45-54>;0
1425;M;<45-54>;0
2013;M;<45-54>;0
2417;M;<45-54>;3.40495365118348
1401;M;<45-54>;0
608;M;<45-54>;0
1426;M;<45-54>;0
1820;M;<45-54>;0
609;M;<45-54>;0
1803;M;<45-54>;0
611;M;<45-54>;0
1205;M;<45-54>;0
218;M;<45-54>;0
406;M;<45-54>;0
1811;M;<45-54>;0
1817;M;<45-54>;0
1209;M;<45-54>;0
1804;M;<45-54>;0
416;M;<45-54>;0
602;M;<45-54>;0
801;M;<45-54>;0
616;M;<45-54>;1.15455859918197
1416;M;<45-54>;0
3007;M;<45-54>;0
1217;M;<45-54>;0
2014;M;<45-54>;0
1403;M;<45-54>;0
1218;M;<45-54>;2.65783636707117
2205;M;<45-54>;0
1007;M;<45-54>;0
2201;M;<45-54>;2.71500681200142
408;M;<45-54>;0
2216;M;<45-54>;0
1808;M;<45-54>;0
3016;M;<45-54>;0
2805;M;<45-54>;0
2008;M;<45-54>;0
615;M;<45-54>;0
2002;M;<45-54>;0
1801;M;<45-54>;0
601;M;<45-54>;0
2603;M;<45-54>;0
812;M;<45-54>;0
2414;M;<45-54>;0
2613;M;<45-54>;0
204;M;<45-54>;0
1436;M;<45-54>;0
1810;M;<45-54>;0
1609;M;<45-54>;0
1608;M;<45-54>;0
2011;M;<45-54>;0
1802;M;<45-54>;5.11879151666526
1435;M;<45-54>;0
1201;M;<45-54>;0
603;M;<45-54>;0
415;M;<45-54>;0
1423;M;<45-54>;0
1437;M;<45-54>;0
2210;M;<45-54>;0
3209;M;<45-54>;2.58718095161137
2402;M;<45-54>;0
2819;M;<45-54>;0
3018;M;<45-54>;0
405;M;<45-54>;0
2818;M;<45-54>;0
223;M;<45-54>;0
2612;M;<45-54>;0
1809;M;<45-54>;0
2801;M;<45-54>;0
1015;M;<45-54>;0
1219;M;<45-54>;0
2010;M;<45-54>;0
1010;M;<45-54>;0
2813;M;<45-54>;2.44177066345149
1429;M;<45-54>;2.19636145882615
613;M;<45-54>;0
1410;M;<45-54>;0
2004;M;<45-54>;0
2410;M;<45-54>;0
3205;M;<45-54>;0
1434;M;<45-54>;0
1411;M;<45-54>;0
620;M;<45-54>;0
212;M;<45-54>;0
1433;M;<45-54>;0
2062;M;<45-54>;0
1602;M;<45-54>;0
1814;M;<45-54>;0
2411;M;<45-54>;0
1206;M;<45-54>;4.24932956008105
3021;M;<45-54>;6.93306297613364
2817;M;<45-54>;0
1611;M;<45-54>;0
418;M;<45-54>;0
210;M;<45-54>;0
206;M;<45-54>;0
2003;M;<45-54>;0
1607;M;<45-54>;0
